wage,edu,exp,city,reg,race,deg,com,emp
111.11,9,3,yes,south,other,no,10,45
106.36,12,5,yes,south,white,no,7.5,48
688.51,18,7,yes,south,white,no,16.9,163
841.75,18,27,yes,south,white,no,13.2,373
1216.45,14,32,yes,south,white,no,4.7,99
261.16,18,2,yes,south,other,no,27.8,118
556.77,12,13,yes,south,other,no,11.1,54
784.33,13,24,yes,south,white,no,1.8,71
486.7,15,18,yes,south,white,no,17.7,81
830.96,18,29,yes,south,white,yes,17.2,132
370.37,16,11,yes,south,white,yes,5.2,150
148.15,7,14,yes,south,white,no,17.6,305
307.38,11,32,yes,south,other,no,8.4,83
166.19,12,17,yes,south,other,no,7.1,54
1543.21,16,47,yes,south,other,no,27.7,73
688.51,16,12,yes,south,other,yes,22.4,288
1424.5,16,9,yes,south,white,yes,13.3,137
1661.92,16,40,yes,south,white,yes,16.5,148
593.54,12,19,yes,south,white,no,12.3,202
1020.89,15,44,yes,south,white,no,9.8,80
439.22,18,28,yes,south,white,yes,18.3,156
176.37,16,0,yes,south,white,yes,10.5,143
694.44,18,4,yes,south,other,yes,29.3,166
236.41,16,4,yes,south,other,yes,0.1,18
356.13,14,23,yes,south,white,no,21.4,20
270.06,12,11,yes,south,other,no,0.2,152
225.55,13,4,yes,south,other,no,11,167
878.44,12,39,yes,south,white,no,24.2,140
771.6,14,32,yes,south,white,no,1.3,146
582.99,13,37,yes,south,white,no,12.5,103
496.75,12,24,yes,south,other,no,0.6,53
498.58,16,40,yes,south,white,yes,9.3,50
1068.38,16,9,yes,south,white,no,17.2,98
593.54,12,11,yes,south,white,no,12.3,175
664.77,12,15,yes,south,white,no,0.5,62
593.54,12,10,yes,south,white,no,4.5,116
483.09,9,35,yes,south,white,no,13.6,52
2374.15,16,17,yes,south,white,yes,20.1,362
2374.15,16,29,yes,south,white,no,7.3,126
440.92,16,0,yes,south,white,yes,24.5,190
345.68,8,9,yes,south,white,no,3,100
273.03,12,19,yes,south,black,no,12.6,356
403.61,10,15,yes,south,white,no,3.7,77
185.19,8,28,yes,south,black,no,5.8,128
569.8,16,5,yes,south,white,yes,7,23
170.94,8,34,yes,south,black,no,16.9,72
493.83,16,7,yes,south,white,no,2.7,139
474.83,12,13,yes,south,white,no,1.5,50
664.77,12,13,yes,south,white,no,1.3,112
192.04,14,6,yes,south,white,no,8.5,104
470.09,12,10,yes,south,white,no,28.4,78
262.67,11,4,yes,south,white,no,35.3,154
2374.15,10,18,yes,south,white,no,11.9,37
688.51,14,4,yes,south,white,no,8.2,104
1068.38,18,11,yes,south,white,yes,2,253
688.51,18,18,no,south,white,yes,13.3,300
356.13,9,17,no,south,white,no,15.5,106
290.84,12,11,yes,south,white,no,2.6,102
484.33,17,9,no,south,other,yes,14.2,108
515.74,14,36,yes,south,black,no,6.4,149
403.61,12,11,yes,south,white,no,14,122
809.59,18,10,yes,south,other,yes,5.8,183
514.4,10,40,yes,south,white,no,33.6,132
641.98,12,13,yes,south,white,no,1.5,243
219.48,11,9,yes,south,other,no,15,208
451.09,12,8,yes,south,white,no,4.5,145
878.44,12,20,yes,south,white,no,8.7,37
462.96,12,20,yes,south,other,no,5.3,88
617.28,16,16,yes,south,white,yes,23.3,127
427.35,9,5,yes,south,other,no,9.6,96
759.73,12,37,yes,south,white,no,11.4,38
563.77,12,42,yes,south,white,no,10.8,46
273.03,10,17,yes,south,white,no,1.7,214
688.51,12,46,yes,south,white,no,4.9,144
289.65,12,7,yes,south,white,no,4.9,164
59.35,9,5,yes,south,other,no,6.7,276
643.91,16,7,yes,south,white,yes,15.3,121
962.89,14,15,yes,south,white,no,32.5,127
664.77,16,1,yes,south,white,yes,1.1,44
162.96,14,0,yes,south,white,no,9.3,160
949.67,16,21,yes,south,white,no,12.6,261
315.76,12,20,yes,south,white,no,20.5,244
1187.08,14,31,yes,south,white,no,18.5,117
474.83,10,43,yes,south,other,no,4.7,104
320.99,12,12,yes,south,white,no,8.6,85
206.72,11,9,yes,south,other,no,6.7,91
289.34,8,43,yes,south,other,no,3.4,130
143.21,4,19,yes,south,white,no,5.9,18
766.83,18,10,yes,south,white,yes,23.7,265
261.16,12,19,yes,south,white,no,11.9,122
234.97,12,10,yes,south,white,no,7.9,178
235.59,11,43,no,south,white,no,6.9,238
759.73,12,40,no,south,other,no,21.6,102
237.42,10,10,no,south,white,no,8.9,202
220.8,12,9,no,south,white,no,4.6,145
203.34,12,17,yes,south,white,no,9.5,184
716.05,16,22,yes,south,white,yes,5.3,53
344.25,7,27,yes,south,white,no,2.6,79
983.8,12,46,yes,south,other,no,5.3,184
550.68,17,10,yes,south,white,no,26,206
617.28,14,36,yes,south,white,no,13.7,242
243.14,12,44,yes,south,white,no,31.3,148
599.65,12,8,yes,south,white,no,9.8,17
249.85,12,3,yes,south,other,no,12.4,127
379.87,12,24,yes,south,white,no,21.7,102
411.52,12,10,yes,south,other,no,36.8,46
783.48,14,39,yes,south,white,no,13.2,30
322.89,12,10,no,south,white,no,31.9,108
593.54,12,36,no,south,white,no,1.8,59
227.92,12,0,no,south,white,no,8.7,140
275.4,12,13,no,south,white,no,16.7,23
182.1,14,3,no,south,white,no,10.9,131
404.63,13,13,no,south,white,no,11.9,220
384.09,12,19,no,south,white,no,15.6,142
246.91,10,38,no,south,white,no,14,139
830.96,16,16,yes,south,white,no,7.9,15
510.45,18,22,yes,south,white,no,14.8,94
237.42,12,24,yes,south,other,no,10.3,111
878.44,13,34,yes,south,white,no,0.9,156
534.19,16,11,yes,south,other,yes,9.3,101
360.87,12,8,yes,south,white,no,18.1,107
441.05,12,38,yes,south,white,no,6.9,120
451.09,12,6,yes,south,white,no,8,49
74.07,12,15,yes,south,black,no,24.1,73
532.59,8,35,yes,south,white,no,8.5,84
354.59,14,35,yes,south,white,no,27.7,115
765.91,12,40,yes,south,white,no,19.2,70
461.35,12,12,yes,south,white,no,5,165
474.83,12,14,no,south,other,no,0.3,130
522.32,12,9,yes,south,other,no,21.1,79
440.92,12,5,yes,south,white,no,12.8,138
308.64,12,14,yes,south,white,no,0.5,37
515.19,14,13,yes,south,white,no,12,68
644.12,12,39,yes,south,other,no,25.2,66
973.41,12,23,yes,south,white,no,13.8,207
368,12,3,yes,south,other,no,13.6,210
211.64,12,22,yes,south,white,no,3.6,251
522.32,14,14,yes,south,white,no,11.3,24
779.73,12,31,yes,south,other,no,5,207
617.28,16,6,no,south,white,yes,17.6,143
288.36,12,21,no,south,white,no,11.6,157
237.04,10,11,yes,south,other,no,24.7,127
246.91,12,39,yes,south,white,no,8.5,143
381.46,14,2,no,south,white,no,8.6,277
451.09,12,6,no,south,black,no,18.1,141
302.47,7,9,yes,south,white,no,3.2,124
484.33,12,41,yes,south,white,no,32.9,172
591.17,16,11,yes,south,white,no,5.6,97
612.42,12,28,yes,south,white,no,0.3,24
216.05,11,15,yes,south,other,no,20.2,74
666.43,14,21,yes,south,white,no,24.4,194
441.53,13,8,yes,south,white,no,30.7,96
308.64,15,2,yes,south,white,no,12.7,173
403.61,16,9,yes,south,white,yes,4.6,261
1661.92,18,18,yes,south,black,yes,10.8,428
356.13,14,35,yes,south,black,no,20.1,85
101.21,12,16,yes,south,white,no,14,76
2136.75,16,21,yes,south,white,yes,23.5,135
123.46,14,-1,yes,south,white,no,16.9,231
522.32,12,31,yes,south,white,no,17.9,178
1258.31,16,24,yes,south,white,yes,2.9,144
1187.08,18,9,yes,south,white,yes,26,51
1234.57,14,24,yes,south,other,no,14.4,64
243.21,13,19,yes,south,white,no,21.2,59
237.42,13,6,yes,south,white,no,18.2,20
356.13,12,11,yes,south,white,no,12.6,130
356.13,15,2,yes,south,white,no,4.4,79
345.68,16,6,yes,south,white,yes,7.1,222
356.13,12,18,yes,south,white,no,3.6,39
308.64,12,8,yes,south,other,no,18.7,97
384.09,12,14,no,south,white,no,19.8,136
227.92,15,37,no,south,white,no,23.3,162
237.04,11,3,no,south,other,no,16.3,51
356.13,12,19,no,south,white,no,19.9,110
284.9,10,28,no,south,white,no,21.2,73
300.57,12,4,no,south,white,no,9.1,14
754.46,8,22,yes,south,white,no,4.4,54
700.38,12,24,yes,south,white,no,1.6,101
427.35,14,4,yes,south,black,no,14.2,163
515.19,16,22,yes,south,white,no,16.9,22
261.73,11,9,yes,south,white,no,5.5,64
75.97,16,31,yes,south,white,yes,8.1,192
302.34,10,7,no,south,other,no,4.9,67
771.6,14,12,no,south,other,no,9.6,245
293.21,12,7,no,south,white,no,13,57
177.78,12,23,no,south,other,no,11.4,154
320.99,12,9,no,south,black,no,0,109
332.38,9,20,no,south,other,no,14.4,182
465.34,12,15,yes,south,other,no,15,68
1543.21,12,13,yes,south,white,no,0.9,90
2374.15,14,24,yes,south,other,no,19,20
379.87,12,9,yes,south,white,no,14.6,220
740.74,12,12,yes,south,white,no,19.5,159
344.25,12,14,yes,south,other,no,14,236
116.33,14,23,yes,south,white,no,10.9,124
714.09,14,40,yes,south,white,no,16,73
3429.32,16,29,yes,south,other,no,4.2,155
546.06,12,41,yes,south,white,no,13.2,66
1030.39,16,26,yes,south,white,yes,5.4,52
973.41,16,34,yes,south,white,yes,8.7,35
1346.15,18,34,yes,south,white,yes,14.1,12
683.76,12,20,yes,south,white,no,28.4,155
200,16,-1,yes,south,white,yes,13.2,236
1377.02,16,24,yes,south,white,yes,5.7,102
2362.44,16,17,yes,south,other,no,15.1,85
439.22,10,12,yes,south,white,no,8.1,213
1092.12,17,24,yes,south,other,yes,13.9,193
761.73,12,22,no,south,other,no,11.6,137
439.22,12,38,yes,south,other,no,0.2,44
1033.88,17,21,yes,south,other,yes,0.8,112
209,10,15,yes,south,white,no,19.5,126
512.82,12,6,yes,south,white,no,17.8,195
759.73,12,36,yes,south,white,no,4.1,115
617.28,14,7,yes,south,other,no,9,91
191.16,12,14,yes,south,other,no,6.9,22
403.61,12,25,yes,south,white,no,1.3,265
284.9,12,3,yes,south,white,no,11.2,90
283.95,13,34,no,south,white,no,3.9,99
949.67,16,9,yes,south,white,no,12.9,127
516.41,12,39,no,south,white,no,11,175
864.2,12,26,yes,south,white,no,17.6,60
3395.06,8,48,yes,south,other,no,2.1,239
664.77,12,17,yes,south,white,no,6.1,299
261.18,8,6,yes,south,white,no,1.5,178
379.94,14,15,yes,south,white,no,13.6,229
420.88,12,8,yes,south,other,no,6.7,109
370.37,12,6,yes,south,white,no,4.7,247
356.13,12,18,yes,south,white,no,9.7,47
397.21,10,34,no,south,white,no,2.2,32
363.11,12,27,no,south,white,no,21.5,118
866.57,16,19,no,south,other,yes,26,151
233.2,15,20,no,south,white,no,9.3,231
486.7,12,8,no,south,white,no,8.7,48
379.87,11,23,no,south,white,no,4,158
878.44,12,26,no,south,white,no,10.6,181
931.98,14,3,yes,south,white,no,2.7,49
1139.6,16,37,yes,south,white,yes,8.7,68
997.15,18,21,yes,south,white,yes,1.8,298
830.96,18,6,no,south,white,yes,14.3,71
360.08,13,11,no,south,white,no,7.5,257
370.37,6,40,yes,south,black,no,6.6,58
408.36,13,4,yes,south,white,no,2.9,152
593.54,12,22,yes,south,white,no,6.2,149
112.59,16,32,yes,south,white,yes,11.4,163
481.84,12,15,no,south,white,no,17.1,81
331.05,12,38,yes,south,white,no,2.1,76
830.96,18,19,yes,south,other,yes,16.9,148
249.29,12,3,yes,south,white,no,5.4,198
279.12,12,18,yes,south,white,no,4.3,256
452.43,9,49,yes,south,white,no,4.4,129
336.7,12,5,yes,south,white,no,14.7,123
380.66,12,29,yes,south,other,no,11.4,150
427.35,16,10,yes,south,white,no,2.3,76
308.64,13,37,yes,south,white,no,17.2,69
308.64,3,45,yes,south,white,no,23.7,103
562.68,7,37,yes,south,white,no,14.6,67
462.69,9,16,yes,south,white,no,2.6,63
807.22,12,34,yes,south,white,no,29.1,112
183.18,13,0,yes,south,white,no,1.7,139
1414.61,16,28,yes,south,other,yes,0,52
1661.92,15,24,no,south,white,no,4.2,76
1086.18,18,22,yes,south,other,yes,16,272
149,13,1,yes,south,white,no,12.9,135
664.77,16,6,no,south,other,yes,26.6,125
284.9,12,17,yes,south,black,no,15.3,209
123.46,11,1,no,south,black,no,11.7,33
534.19,12,14,yes,south,white,no,10.6,171
546.06,12,17,yes,south,other,no,10.5,85
498.58,14,24,yes,south,white,no,20.1,49
427.35,13,17,yes,south,other,no,13.8,41
2571.32,12,25,yes,south,white,no,0.1,84
444.8,14,8,yes,south,white,no,17.7,95
830.96,12,34,yes,south,white,no,7,121
617.28,18,21,yes,south,white,yes,1.6,114
205.76,12,8,yes,south,white,no,25.7,33
492.05,15,20,yes,south,white,no,19.2,204
270.66,12,3,yes,south,white,no,8.4,213
378.79,9,10,yes,south,other,no,3.4,55
830.96,13,18,yes,south,white,no,25.7,42
584.05,14,14,yes,south,white,no,2.5,92
453.51,12,6,yes,south,white,no,4.8,40
574.76,14,22,yes,south,other,no,7.6,23
580.97,16,5,yes,south,white,no,2.2,103
521.26,14,26,yes,south,white,no,4,158
261.16,14,2,yes,south,white,no,7.6,118
593.54,12,13,yes,south,black,no,16.5,33
166.19,13,4,yes,south,other,no,12.5,86
740.74,17,5,yes,south,other,no,0.1,145
450.02,12,11,yes,south,other,no,4.6,83
168.09,16,29,yes,south,other,no,9.6,69
1258.31,18,12,yes,south,white,no,8.6,136
973.41,16,5,yes,south,white,no,19.7,207
1296.3,18,42,yes,south,white,yes,13.6,47
278.02,12,13,yes,south,other,no,5.6,315
785.64,18,5,yes,south,white,yes,7.3,27
154.32,13,0,yes,south,other,no,18.2,113
949.67,18,5,no,south,white,yes,14.4,137
617.28,16,18,no,south,black,no,19,181
830.96,13,23,yes,south,white,no,12.8,204
348.31,6,20,no,south,white,no,32.8,96
347.16,6,8,no,south,white,no,4.3,227
270.66,12,7,yes,south,white,no,12.8,82
192.9,11,49,yes,south,white,no,26.9,138
284.9,12,12,no,south,black,no,16.3,147
361.3,12,17,yes,south,black,no,1.6,63
759.73,12,20,yes,south,white,no,0.4,306
617.28,12,41,yes,south,white,no,15.8,170
439.22,13,9,yes,south,black,no,17.5,91
664.77,13,32,yes,south,white,no,0.4,35
1543.21,12,24,yes,south,white,no,28.1,244
1163.34,13,20,yes,south,white,no,3.5,89
170.94,12,31,yes,south,white,no,2.7,199
216.05,12,14,yes,south,black,no,12.4,247
332.38,12,18,yes,south,white,no,11.1,193
137.17,12,40,no,south,white,no,13.4,32
885.67,9,31,no,south,white,no,15,162
356.13,8,43,no,south,black,no,18.3,151
457.19,12,8,no,south,white,no,3.1,7
1092.12,16,27,yes,south,white,yes,4.2,149
610.16,17,6,yes,south,white,yes,10.2,25
1068.38,14,26,yes,south,white,no,16.2,139
841.75,12,38,yes,south,white,no,7,74
121.91,12,7,no,south,black,no,12.3,76
474.83,12,9,yes,south,white,no,6.4,64
878.44,13,16,yes,south,white,no,17.4,106
830.96,12,29,yes,south,other,no,0.4,263
641.03,12,15,yes,south,white,no,0.8,150
427.35,16,33,no,south,other,yes,18.1,179
55.56,16,0,no,south,white,yes,0.4,163
546.06,12,25,yes,south,white,no,29.7,169
740.74,14,19,yes,south,white,no,1,208
413.77,7,22,yes,south,white,no,3.9,165
403.61,12,14,yes,south,white,no,7.7,272
284.57,14,17,yes,south,black,no,13.2,66
633.9,16,6,yes,south,white,yes,3.3,36
165.12,12,50,yes,south,white,no,17.2,48
911.68,14,10,yes,south,white,no,5,343
1717.66,12,47,yes,south,white,no,3.2,97
807.22,8,45,yes,south,white,no,3.1,18
194.68,16,19,yes,south,white,yes,0.1,43
61.73,15,34,yes,south,other,no,20.5,96
213.68,12,9,yes,south,white,no,17,52
385.42,11,14,no,south,white,no,14.6,11
301.52,12,20,yes,south,black,no,13.2,207
403.61,12,28,yes,south,white,no,9.3,219
284.9,13,1,yes,south,white,no,12.9,84
320.51,14,5,yes,south,white,no,12,116
363.11,6,43,yes,south,white,no,14.4,145
189.93,11,15,yes,south,white,no,8.9,171
617.28,13,40,yes,south,white,no,7.4,58
1471.98,17,16,yes,south,white,yes,5.6,94
474.83,13,7,yes,south,white,no,4.2,89
493.83,12,3,yes,south,white,no,1.2,34
284.9,12,11,no,south,white,no,9.5,74
688.51,16,3,yes,south,black,no,18.6,221
427.35,14,38,yes,south,white,no,10.8,186
397.03,14,22,yes,south,white,no,5.4,79
370.37,13,26,no,south,white,no,14.3,50
308.64,14,7,yes,south,black,no,10.8,129
794.73,12,30,no,south,white,no,5.8,41
731.24,16,2,yes,south,other,yes,13,106
237.42,10,6,yes,south,white,no,20.3,69
351.38,11,16,yes,south,white,no,19.1,89
261.16,13,14,yes,south,white,no,13.4,139
664.77,16,37,yes,south,white,yes,11.3,132
474.83,12,19,yes,south,white,no,2.4,156
800.41,12,44,yes,south,white,no,26.5,144
498.58,12,5,yes,south,white,no,13.1,259
973.41,16,17,yes,south,white,no,9.1,86
830.96,12,14,yes,south,white,no,17.2,227
451.09,16,11,yes,south,white,yes,3.5,61
652.9,15,15,yes,south,white,no,0.3,196
284.9,12,25,yes,south,other,no,15,244
831.77,12,16,yes,south,white,no,6.8,170
427.35,12,11,yes,south,other,no,3.1,81
304.94,12,31,yes,south,other,no,16,71
859.45,16,33,yes,south,white,no,20.8,170
996.64,13,44,yes,south,other,no,16.2,13
593.54,12,11,yes,south,other,no,7.6,59
332.38,13,6,yes,south,white,no,15.4,212
284.9,12,37,no,south,white,no,8.8,62
235.58,12,5,yes,south,white,no,5.1,155
322.67,11,4,yes,south,white,no,4.9,116
593.54,11,21,yes,south,white,no,17.3,109
474.83,12,18,yes,south,black,no,0.9,99
546.06,14,8,yes,south,white,no,22.3,47
617.28,14,23,yes,south,white,no,2.1,100
356.13,12,10,yes,south,white,no,4,20
154.32,12,14,yes,south,other,no,6,115
256.41,9,11,yes,south,other,no,19.6,207
509.81,12,17,yes,south,white,no,14.1,71
61.73,15,-1,yes,south,white,no,4.8,87
72.46,13,0,yes,south,white,no,6.2,88
82.3,13,0,yes,south,other,no,1.1,73
334.36,12,11,yes,south,white,no,11.6,114
522.32,12,40,yes,south,black,no,1.8,256
320.99,17,1,yes,south,black,no,20.3,179
379.87,13,17,yes,south,white,no,21.9,95
696.3,11,14,yes,south,white,no,0.8,168
1042.52,16,22,yes,south,white,yes,11.8,329
782.9,10,26,yes,south,white,no,25.1,75
546.06,10,37,yes,south,white,no,14.4,185
237.42,11,3,yes,south,white,no,16.6,68
949.67,12,11,yes,south,white,no,2.4,77
259.92,0,56,yes,south,black,no,5.1,188
427.35,5,34,yes,south,black,no,8.7,119
249.29,12,5,yes,south,black,no,14.6,125
2549.65,13,41,yes,south,other,no,9.9,137
165.43,11,36,yes,south,black,no,20.3,273
268.38,9,15,yes,south,white,no,25.7,254
1025.64,12,20,yes,south,white,no,7.8,128
593.54,16,17,yes,south,black,yes,20.8,87
830.96,14,17,yes,south,white,no,13.1,82
1511.72,16,24,yes,south,white,yes,36.6,183
949.67,12,24,yes,south,white,no,9,60
1089.32,18,18,yes,south,white,yes,14.3,96
530.03,15,5,yes,south,white,no,18.3,44
706.65,12,24,yes,south,white,no,1.2,115
636.28,16,30,yes,south,white,yes,8.3,100
284.9,12,4,yes,south,white,no,5.7,136
617.28,10,45,yes,south,other,no,13.9,125
493.83,8,34,yes,south,white,no,6.2,83
161.98,12,2,yes,south,white,no,0.8,55
567.71,12,12,yes,south,white,no,21.3,131
391.74,16,6,yes,south,white,no,2.2,171
888.35,14,19,yes,south,white,no,6.4,174
1127.73,14,16,yes,south,white,no,13.1,180
593.54,14,10,yes,south,white,no,13.2,39
949.67,17,22,yes,south,white,yes,5.1,63
189.93,14,16,yes,south,white,no,3.8,111
973.41,14,26,yes,south,other,no,12.5,121
1068.38,13,37,yes,south,white,no,16.3,145
387.65,12,5,yes,south,white,no,25.9,158
1283.95,16,10,yes,south,white,no,15,55
762.11,16,13,yes,south,other,no,3,171
166.19,12,5,yes,south,white,no,1.1,204
356.13,11,10,yes,south,white,no,22.3,81
1234.57,12,42,yes,south,white,no,16.6,226
1020.89,16,14,yes,south,white,yes,16.3,366
807.22,12,39,yes,south,other,no,18.6,41
189.93,14,10,yes,south,white,no,6.5,125
997.15,12,28,yes,south,white,no,7.9,139
468.68,12,26,yes,south,white,no,15,177
591.17,14,21,yes,south,white,no,12.8,30
363.7,12,3,yes,south,white,no,9.1,52
617.28,12,39,yes,south,other,no,12.6,25
466.39,14,6,yes,south,white,no,3.4,76
448.93,18,9,yes,south,white,yes,5.8,291
783.48,11,18,yes,south,white,no,0.4,105
1495.73,14,22,yes,south,other,no,2.1,116
237.42,17,-1,yes,south,white,yes,6.5,173
664.77,12,28,yes,south,white,no,20.7,134
1111.11,13,33,yes,south,white,no,2.1,276
498.58,14,7,yes,south,white,no,12.1,145
344.35,16,5,yes,south,white,no,2.5,54
427.35,12,15,yes,south,black,no,21.5,165
449.86,12,36,yes,south,white,no,5.9,143
630.42,10,34,yes,south,white,no,8.8,174
508.35,12,19,yes,south,white,no,7.1,120
653.59,8,38,yes,south,white,no,3.6,123
244.39,14,8,yes,south,white,no,10.3,101
709.88,8,37,yes,south,white,no,3.2,112
757.58,12,8,yes,south,white,no,1.4,296
593.54,12,17,yes,south,white,no,1.1,58
415.48,16,12,yes,south,white,no,13.2,279
641.03,8,40,yes,south,other,no,15.7,79
783.48,12,24,yes,south,other,no,2.6,112
783.48,14,18,yes,south,white,no,11,154
783.48,13,24,yes,south,white,no,10.5,137
1195.7,17,18,yes,south,white,yes,19.8,104
641.03,13,15,yes,south,white,no,6.1,85
189.93,12,9,yes,south,white,no,18.2,29
377.43,12,5,yes,south,white,no,4.9,140
541.07,12,13,yes,south,white,no,2.1,32
994.3,9,49,yes,south,white,no,6.6,187
641.03,16,36,yes,south,white,no,20.7,52
593.54,11,47,yes,south,white,no,30.2,165
593.54,16,6,yes,south,white,no,14.3,118
783.48,12,41,yes,south,white,no,11.4,187
593.54,12,14,yes,south,white,no,2.3,158
949.67,16,19,yes,south,white,yes,3.7,124
432.1,12,25,yes,south,black,no,13.1,48
356.13,14,9,yes,south,white,no,13.6,62
826.99,12,27,yes,south,white,no,6.4,111
458.15,14,3,yes,south,white,no,10.8,132
1376.61,18,34,yes,south,other,yes,12.3,114
688.51,13,19,yes,south,white,no,10,151
902.18,8,36,no,south,white,no,4.2,175
510.45,8,42,no,south,white,no,17.2,81
257.2,14,9,no,south,white,no,7.8,9
962.96,13,17,no,south,white,no,22.9,190
664.77,8,38,no,south,other,no,0.7,205
641.03,12,11,no,south,other,no,25.5,106
324.76,10,12,yes,south,white,no,19.7,205
925.93,18,12,yes,south,white,yes,30,203
470.09,12,8,no,south,white,no,3,154
569.8,12,42,yes,south,other,no,2.8,77
1068.38,14,23,yes,south,white,no,14.3,66
265.91,12,13,yes,south,other,no,14.6,214
578.3,12,23,no,south,white,no,13.8,154
1044.63,11,31,no,south,white,no,4.9,69
593.54,8,39,no,south,white,no,22,285
189.93,12,3,no,south,other,no,27.5,295
617.28,12,25,no,south,white,no,10.1,46
419.75,12,30,no,south,white,no,14.2,166
795.61,12,22,no,south,white,no,15.1,15
925.93,14,21,no,south,other,no,13,65
474.83,12,12,no,south,white,no,13.9,83
854.7,13,38,no,south,white,no,7,105
185.19,13,18,no,south,white,no,14.6,204
332.38,15,8,yes,south,other,no,11.7,238
593.54,12,19,no,south,white,no,8.5,45
308.64,11,26,no,south,white,no,4.5,146
270.04,12,40,no,south,white,no,19.4,37
524.69,12,35,no,south,white,no,5,112
688.51,8,43,no,south,white,no,6,31
759.73,16,9,no,south,white,yes,10.1,81
189.62,5,39,yes,south,white,no,11.9,19
830.96,14,16,no,south,other,no,25.5,92
498.58,14,28,no,south,white,no,1.9,121
308.64,8,47,no,south,white,no,23.1,94
284.9,12,8,no,south,white,no,22.6,56
759.73,12,13,no,south,white,no,5.6,265
498.58,10,40,no,south,white,no,14.2,78
474.83,10,36,no,south,white,no,30.8,112
575.93,9,50,no,south,white,no,5.4,228
175.31,9,11,no,south,white,no,18,48
308.64,16,18,no,south,white,no,17,63
237.42,12,9,no,south,white,no,3.7,252
878.44,16,11,no,south,white,yes,7.7,123
499.86,18,12,yes,south,white,no,22.3,68
323.21,12,7,yes,south,white,no,3.7,221
